"[274.0383150271387, 355.6916866513328, 301.66796376357195, 25.836537604657305, 58.76134753757516, 41.456680383595085]","[1, 1, 1, 1, 1]","[1, 1, 2, 3, 1]","[[4.1379123728], [32.807872615], [5.2394999161], [78.438241977], [107.56566094]]",6577.8624756
"[296.62445821769586, 298.2466028627864, 362.9439234804235, 31.78115747682937, 59.921902987842, 36.214994491311955]","[1, 1, 1, 1, 2]","[2, 2, 2, 2, 1]","[[0.082554020949], [0.08257486005], [0.082598009771], [0.082623484876], [119.36570386]]",7677.5221665
"[376.72768648285484, 388.52670921639833, 379.3708226678259, 46.57633189842969, 55.28795148624948, 55.437659870943506]","[1, 1, 1, 1, 1]","[2, 2, 1, 3, 1]","[[9.8095949245], [10.122370289], [1.8574835435], [19.298698746], [54.924632526]]",14710.325413
"[277.6082738030525, 328.20395403769965, 375.0792880582139, 56.04957873604756, 52.55854210649916, 56.86369031350782]","[1, 1, 1, 1, 1]","[3, 3, 2, 1, 2]","[[12.439853425], [0.82673655677], [1.4261905332], [16.710281939], [30.051176356]]",8601.5954377
"[300.2975252464754, 355.1275993064837, 308.53600606260244, 52.7756933797299, 37.70329480988843, 47.66508486578123]","[1, 1, 1, 2, 1]","[1, 1, 2, 2, 3]","[[1.1163882243], [29.442428777], [33.45544168], [60.859621274], [52.17669102]]",7850.7710497
"[263.35127941943404, 367.00114113049347, 374.32206190043775, 50.34387860030479, 54.1727611734196, 47.88696509905042]","[1, 1, 1, 3, 3]","[2, 2, 1, 1, 3]","[[1.1351955314], [23.51402473], [19.853034427], [20.992359094], [51.238137606]]",9438.6538301
"[312.1195861357606, 366.07800462926525, 385.02176877846784, 57.007684085293754, 25.324365390683933, 30.29999067288203]","[1, 1, 1, 3, 3]","[1, 1, 1, 3, 2]","[[0.82832471161], [0.82865286562], [11.000518766], [125.63103943], [146.6779344]]",11467.0239
"[293.73875637452284, 388.2507304019458, 325.0193388439619, 48.139077766065505, 44.51275738826861, 39.84902846018126]","[1, 1, 3, 2, 2]","[1, 1, 2, 3, 3]","[[25.085425278], [25.086275772], [65.511044455], [51.114365813], [34.124235593]]",9442.0497904
"[304.1664663630838, 297.8710437231513, 312.2896276626897, 27.458548056413164, 30.376747381552406, 46.17159718192675]","[2, 2, 3, 3, 3]","[3, 3, 2, 1, 1]","[[29.246481694], [29.247306056], [125.30671475], [0.04147108502], [137.60887064]]",5844.1033641
"[301.7876450721094, 259.633021240524, 292.1930655762953, 48.97362085292635, 28.836922426742756, 30.007827596531037]","[2, 2, 3, 1, 1]","[1, 1, 2, 2, 3]","[[23.32038033], [23.321042911], [131.8151699], [0.0048087831217], [126.86688927]]",3582.2589293
"[385.69364653806247, 308.4173529450369, 294.22142649823877, 29.468813942803415, 46.74036070182649, 59.981132306117566]","[3, 3, 3, 3, 3]","[1, 2, 1, 3, 1]","[[14.473459125], [56.088274231], [114.67341697], [0.079810345123], [4.0931560531e-05]]",8756.9176212
"[277.35883019209587, 371.67402494338205, 375.2702438005907, 43.59256944378615, 59.23811614724368, 56.74963953836874]","[1, 1, 1, 1, 1]","[2, 2, 2, 3, 1]","[[0.54217714792], [0.54226443466], [2.1383271146], [13.749024753], [69.403431253]]",10205.477047
"[375.18733501248437, 332.79833649545185, 346.23498926024416, 50.50689079568363, 41.72759041734197, 26.96431660467461]","[2, 2, 1, 1, 2]","[2, 2, 3, 1, 1]","[[39.06637416], [38.225871239], [139.7409879], [40.155034137], [0.00081779709389]]",11157.170107
"[389.2216522632076, 389.9968730494101, 331.87434009914074, 54.25909729301282, 42.60258865468853, 40.997667946440544]","[3, 3, 3, 2, 3]","[1, 1, 3, 3, 2]","[[1.1138655022], [23.170152966], [25.004393639], [55.37547093], [73.591049991]]",13369.949377
"[354.4537908836844, 379.8980725898434, 293.7010930659766, 31.195261560933897, 27.441127931922548, 51.1570469066109]","[3, 3, 3, 2, 2]","[3, 3, 1, 2, 2]","[[1.4635650577], [35.942126527], [121.8440436], [0.055528170296], [137.66850068]]",10135.573165
"[347.9161544315849, 322.29781094356395, 303.9026061642784, 36.815803353787395, 57.49262088112382, 36.2064235368053]","[3, 3, 3, 3, 3]","[2, 2, 2, 1, 3]","[[0.72627183791], [0.72668553119], [9.1532745812], [98.069135781], [100.64682619]]",8199.5315702
"[327.35027336375566, 331.57356295374285, 321.0043333787285, 49.72627451652784, 39.131288024255994, 26.08660167064247]","[3, 3, 1, 2, 3]","[2, 3, 3, 3, 1]","[[88.274641888], [140.96797906], [2.48470319], [0.0010024563259], [43.457858795]]",8351.7187416
"[362.9446494972611, 300.98080643800887, 365.63682448682505, 30.730829011203518, 30.40777062040301, 33.94019324256336]","[2, 2, 3, 2, 3]","[3, 3, 3, 1, 2]","[[0.0023965556564], [0.0024146870291], [110.22817134], [123.82297978], [125.16074378]]",10129.960055
"[291.22653424621444, 283.3783525718507, 286.26812214755415, 53.73018744676611, 32.16318479516687, 55.46751295722211]","[2, 2, 2, 2, 2]","[1, 1, 3, 2, 2]","[[22.027481425], [4.4938256762], [19.17242019], [117.74965133], [7.6989770593e-05]]",3996.5118408
"[300.4158425966017, 354.58343269834415, 366.15175771281656, 55.49908600327545, 42.75132366910806, 47.97924267898037]","[1, 1, 1, 1, 3]","[1, 1, 3, 3, 2]","[[0.97978562614], [18.059080594], [0.0], [50.847803454], [72.96190088]]",10030.738188
"[377.72975486031146, 380.1869246726202, 282.8579546237062, 39.91559794418695, 58.96288222148257, 32.21139156279677]","[3, 3, 3, 2, 3]","[2, 2, 1, 2, 3]","[[3.5271271463], [0.58208803341], [84.956999401], [0.27781431848], [117.54581369]]",10702.974431
"[309.65734137142147, 363.2493920519222, 287.1319666354022, 47.38003614497575, 35.98193039787306, 59.21573635861514]","[3, 3, 3, 3, 2]","[3, 3, 3, 3, 2]","[[0.58890090433], [0.58896561211], [0.58904680039], [1.5505218885], [101.59643441]]",7775.7381566
"[291.0408846372864, 374.1587920299106, 310.9125345043725, 35.91229643097314, 29.922172854062783, 51.429078498728174]","[1, 1, 1, 2, 2]","[3, 3, 3, 2, 1]","[[0.0], [0.0], [36.254996753], [127.22921002], [101.8909861]]",8218.3549703
"[278.3913739875448, 387.2607433470762, 318.16517207783136, 57.24511690831282, 27.958798731311184, 44.4509801037516]","[1, 1, 1, 1, 1]","[1, 1, 3, 2, 2]","[[0.32277404248], [11.330381435], [65.772354161], [0.21068692171], [135.32359444]]",8559.8649077
"[378.06545211748096, 320.43812983545797, 276.2879339312193, 25.66199061546036, 40.37034065704954, 38.70505876488089]","[3, 3, 3, 1, 3]","[2, 2, 3, 2, 1]","[[2.53166783e-05], [2.4938440569e-05], [90.077596167], [83.033414023], [145.2497797]]",8115.8168358
"[330.4467924271297, 354.11111842060143, 344.1525314641579, 58.54733012024973, 55.32639398888732, 44.629636655992414]","[2, 2, 2, 2, 2]","[1, 1, 1, 3, 2]","[[2.7697875714], [0.0032848774713], [3.3717211431], [65.016636945], [19.769353427]]",10366.285012
"[267.9691455535761, 390.71181955683926, 320.84123430273996, 27.923953185808706, 36.252300640791276, 55.82491633916393]","[1, 1, 1, 1, 1]","[3, 3, 2, 1, 3]","[[0.069792844393], [0.071042699185], [100.45276829], [135.68167802], [17.519768336]]",8357.8778718
"[263.3811347876395, 254.23628097828308, 351.9804952375761, 48.84084626434752, 32.518667940093884, 35.890677444886]","[2, 2, 2, 3, 3]","[1, 1, 1, 2, 3]","[[0.0010114432227], [0.0011326343007], [47.201076224], [116.24603461], [101.98243441]]",4221.8819315
"[251.3995611854983, 250.769349157557, 258.2834874334028, 32.95095584695477, 33.38280664056653, 59.759673076564425]","[3, 3, 3, 3, 3]","[2, 2, 1, 3, 1]","[[37.443433696], [75.147340747], [0.14241123267], [1.0165828861], [114.274999]]",164.14919701
"[398.0346731455851, 333.94921630815213, 358.107118990764, 35.73753346745589, 31.83271614399008, 55.6190810642761]","[2, 2, 1, 2, 1]","[3, 3, 2, 1, 2]","[[0.96466733753], [17.566619849], [68.013673501], [102.63023343], [51.133937121]]",12519.905506
"[269.1170537784722, 267.44440482323955, 257.190403176149, 27.552360642735856, 44.7678400065241, 45.15589208095476]","[3, 3, 3, 1, 3]","[3, 3, 1, 1, 2]","[[31.394847336], [31.395729092], [137.25351455], [0.0], [64.432036772]]",1377.0937262
"[385.7322674468452, 305.30436968536884, 272.39501248214054, 58.65566867225236, 56.97304629571824, 50.306399759308185]","[3, 3, 3, 3, 3]","[1, 1, 1, 2, 3]","[[0.6085417663], [0.60869872804], [4.469281022], [12.804014191], [41.003928996]]",7948.4610288
"[278.9249088419162, 296.4271224782786, 381.22825165981436, 32.56827079609998, 47.97393775857313, 57.226854058566396]","[1, 1, 1, 3, 1]","[3, 3, 2, 1, 1]","[[11.635886713], [0.094520364439], [50.870243287], [116.03621478], [0.0]]",7572.2553523
"[345.96744507113686, 354.77245311477367, 329.9351318545496, 32.24483980944573, 37.332256227474204, 59.348714153617806]","[3, 3, 3, 3, 1]","[3, 3, 2, 3, 1]","[[1.0437307376], [0.72454142018], [95.884556158], [0.98666697237], [117.40432761]]",10314.883304
"[275.0937772929857, 383.2705576443913, 397.55941724455613, 55.7098710600614, 47.96550619383785, 45.5155625724219]","[1, 1, 1, 1, 1]","[1, 1, 3, 3, 2]","[[0.9546528826], [17.192592536], [21.350542737], [39.918627579], [50.9059088]]",11347.936857
"[383.50225463624906, 343.68258808277955, 360.53663777987174, 35.35314516879912, 29.163936064620195, 38.34482447339259]","[2, 2, 2, 1, 2]","[3, 3, 1, 2, 2]","[[45.800049897], [45.801411607], [104.23465963], [0.02146727444], [130.43655045]]",12345.015809
"[313.554778264673, 288.85765625112066, 355.42961333782705, 49.95622558631857, 57.76383484743323, 30.19399743017725]","[2, 2, 2, 3, 2]","[2, 2, 1, 3, 3]","[[2.4383505073], [7.0206282504], [42.485165608], [126.07627382], [0.0031170488224]]",7620.2101002
"[309.326956582107, 362.3903604696433, 395.19505705693945, 47.83224576461869, 44.1031777452214, 44.17748636892033]","[1, 1, 1, 3, 3]","[1, 1, 1, 3, 2]","[[0.011030740156], [0.011055039597], [51.44751451], [66.929232785], [67.243558138]]",11704.909885
"[396.24257719867353, 274.5447144696905, 335.70237379688297, 40.962960046703564, 50.22008626359555, 38.6529814241415]","[2, 2, 2, 2, 2]","[2, 2, 3, 1, 3]","[[1.5182283632], [39.850806745], [20.629063629], [80.526679002], [69.668824944]]",9411.2986456
"[340.9298505748779, 369.6601779651293, 377.22833077455596, 48.84263132718149, 51.47644195559113, 39.109401377872956]","[1, 1, 1, 3, 3]","[2, 2, 1, 3, 3]","[[34.642762582], [1.411914527], [47.195671421], [0.043737945099], [88.32346571]]",12503.327289
"[323.91065454673856, 379.20748487654333, 308.4675387605202, 35.207879536786926, 26.674210927093874, 26.745530380810763]","[3, 3, 2, 3, 2]","[2, 1, 1, 2, 3]","[[7.1940634686], [104.72216025], [0.14850930348], [133.77402432], [140.66640649]]",9428.1894816
"[300.70838311263105, 294.74606114418447, 394.7863973357727, 53.404997295585794, 30.23205949205841, 30.046202911783325]","[2, 2, 3, 3, 2]","[1, 1, 3, 3, 2]","[[1.5445672323], [26.35229394], [87.413718826], [39.290843124], [125.91838835]]",8733.3165651
"[295.6915447407519, 281.24484028102654, 303.61584515959953, 59.37975299327639, 44.966928673057495, 42.863784659635996]","[1, 2, 2, 2, 2]","[3, 3, 2, 1, 3]","[[0.014150810911], [0.12702880364], [63.590232141], [2.6236448384], [72.344670847]]",4759.619949
"[380.57771419753533, 317.1116140801787, 368.36364531787666, 58.394458886195245, 28.782851656340245, 51.97962788411242]","[2, 2, 2, 2, 2]","[1, 1, 1, 3, 2]","[[0.6333717426], [0.63354384586], [5.5245233518], [33.926174021], [132.04853749]]",11685.541419
"[268.5558206651699, 256.0874807344083, 283.53807615088965, 27.09255638787864, 53.86994845953537, 54.804951141092594]","[2, 2, 3, 3, 2]","[3, 3, 2, 1, 1]","[[15.709615074], [6.2654415982], [25.930118016], [121.14464405], [18.053842427]]",1995.8616245
"[270.87962235642743, 330.6040058272971, 366.5625085136039, 33.69540460530193, 29.449606959316462, 48.87862092856311]","[1, 1, 2, 3, 3]","[3, 3, 1, 2, 2]","[[38.563515368], [8.4799180997], [111.26843852], [4.4573244361], [124.77083813]]",7893.5510143
"[255.9446846717861, 366.29156567973877, 250.25994078299624, 56.22766845041106, 27.065998056181872, 53.74129864226836]","[1, 1, 2, 1, 2]","[3, 1, 2, 1, 1]","[[26.474306729], [7.2680229282], [139.31082824], [8.2357406908], [0.45319883581]]",4414.3149939
"[390.4470417390858, 357.02810752200537, 343.61833770853764, 55.11902132147723, 43.420572380208554, 56.60575750394684]","[3, 3, 3, 3, 3]","[1, 3, 3, 2, 2]","[[20.64653981], [0.85572089693], [13.501924895], [69.304918005], [0.82606079274]]",12692.692467
"[331.3986312713531, 366.403151992324, 373.8544623762845, 56.912082406122174, 26.037625927049156, 55.2863543367655]","[1, 1, 1, 2, 3]","[1, 1, 1, 3, 2]","[[0.23464857565], [0.23501356033], [12.592229278], [19.938721163], [143.66084233]]",11891.880882
"[270.228369706314, 366.08147779919136, 259.6850730997442, 29.28527266102396, 57.21764661517779, 47.42217156828784]","[3, 3, 1, 2, 3]","[2, 2, 1, 3, 1]","[[0.77434550476], [10.995009313], [0.16570521088], [53.204214266], [129.75759143]]",5282.8325554
"[250.71576237173892, 284.55277734669045, 378.49004528209764, 42.60836667174114, 43.475743714675716, 43.13547131620088]","[2, 2, 2, 3, 2]","[2, 3, 1, 1, 3]","[[69.896677958], [0.10538198362], [71.655760239], [1.911774868], [71.231574349]]",5929.4209398
"[312.6291419238437, 288.10991881904954, 300.1593985017075, 41.391144287168444, 30.065838117444876, 27.584945589715044]","[2, 2, 2, 1, 1]","[1, 1, 1, 3, 2]","[[0.00039228074569], [0.00039227559922], [78.714675101], [137.11568016], [126.62150476]]",5319.2575463
"[291.2670241852591, 308.22242541324795, 270.512211936375, 54.63439166255964, 41.63634239705634, 28.94612927967571]","[3, 3, 2, 3, 2]","[2, 2, 3, 1, 3]","[[36.959435543], [40.71883612], [14.28853501], [22.696523265], [117.06933814]]",4270.7296727
"[316.31011274255735, 357.90352284783097, 366.65675262327926, 40.039295270188525, 59.39461863492784, 52.477052372175535]","[1, 1, 1, 1, 3]","[2, 2, 2, 2, 1]","[[0.59888492864], [0.59892037908], [0.59897258859], [0.76398527983], [84.433781005]]",10826.462422
"[383.62014474520356, 374.81877748409715, 375.23087308772585, 57.91403345068035, 57.728730484682565, 56.828242982749316]","[2, 2, 2, 2, 2]","[3, 3, 1, 3, 2]","[[0.0017945950922], [0.0017946465894], [8.8236385014], [13.412942944], [9.6074700498]]",14363.44308
"[331.40793074656506, 380.2649582101441, 366.6041542127236, 25.162423712130217, 59.33075368264347, 43.90157781989866]","[1, 1, 1, 1, 2]","[2, 2, 2, 2, 1]","[[0.11319984367], [0.113283343], [0.11337001223], [2.4910587235], [147.3629477]]",12166.7608
"[320.42071529259545, 323.8133269633969, 261.9929001974187, 45.62440341959048, 50.120628581354296, 58.53055328847614]","[3, 3, 3, 2, 3]","[3, 3, 3, 2, 1]","[[0.61961375854], [0.61977054808], [4.976375302], [41.789741082], [60.808773535]]",5752.8206066
"[387.79397116508176, 288.7626180222916, 261.20008995421574, 41.88625071427839, 46.345695039182935, 48.842109150745486]","[3, 3, 3, 3, 3]","[3, 3, 3, 1, 2]","[[0.00070254313672], [0.00085948611391], [47.196316207], [76.621159535], [57.757709984]]",6863.0538536
"[285.473430036823, 274.2614304421757, 316.60450441917345, 37.778911084858784, 46.32903176099697, 50.62591651061305]","[2, 2, 3, 3, 3]","[3, 3, 3, 1, 2]","[[0.015938488257], [0.0], [39.636434284], [93.995206498], [57.828195651]]",4548.7771961
"[284.49137023824727, 313.904213792629, 357.2923302181388, 48.672387739901936, 34.84944144802522, 57.26833018637089]","[1, 1, 1, 2, 1]","[3, 3, 3, 1, 2]","[[0.75408897272], [0.7543905413], [10.046483892], [47.915799835], [106.38686261]]",7551.5529168
"[385.9788113993676, 288.49400900231643, 294.56660341011013, 28.79071514301735, 54.300679246215736, 48.73502988522066]","[2, 2, 1, 1, 2]","[2, 2, 2, 1, 3]","[[0.0], [0.0], [24.108126789], [132.01527495], [47.650823586]]",8014.5849561
"[261.1062723398866, 317.8201797262865, 341.79600210822997, 44.5283577448692, 32.44371886274675, 40.59038524669166]","[1, 1, 1, 3, 1]","[1, 1, 3, 2, 2]","[[32.721971755], [32.723018354], [82.102670406], [0.22339149828], [116.33973434]]",6141.3956943
"[286.3375373556764, 336.7631794391115, 348.05863420625315, 39.42501192353414, 45.13625877403801, 43.425992212375974]","[1, 1, 3, 3, 1]","[2, 2, 3, 2, 1]","[[30.603107663], [30.603986547], [70.113021417], [1.6687975886], [87.024964676]]",8077.8849717
"[398.56585246175393, 299.25536107560254, 356.81348946880445, 36.939606299179474, 43.210918352213895, 30.101258752866812]","[2, 2, 2, 1, 1]","[2, 2, 3, 3, 1]","[[35.508373908], [35.509442696], [126.4709628], [0.0007114379457], [97.545465354]]",11134.859101
"[306.49589311531344, 387.31815658928235, 292.46753344380835, 52.60282353469697, 44.265986458045134, 52.56745017730853]","[3, 3, 3, 3, 3]","[1, 1, 2, 3, 1]","[[31.290056441], [0.0], [66.554877282], [31.439685757], [0.0]]",8736.0003802
"[276.2331155798925, 366.5894149481062, 366.20070599273595, 52.42612855960108, 52.58701290714755, 53.67380799737353]","[1, 1, 1, 1, 1]","[1, 1, 3, 2, 1]","[[0.20715033748], [0.20718137867], [26.759792168], [31.356935403], [31.62314448]]",9628.3976305
"[276.33583246643684, 335.60602561614996, 287.0299300747634, 39.922525354596544, 39.96273016345242, 29.014238650548606]","[2, 2, 2, 1, 1]","[2, 2, 2, 1, 3]","[[0.0], [0.0], [84.757651409], [84.92771775], [131.06977051]]",5288.666352
"[295.16066694257484, 376.4600838898228, 331.33820116315695, 35.92146057555356, 56.381154679930205, 26.134577914575996]","[1, 1, 1, 2, 2]","[2, 2, 1, 3, 1]","[[0.8711433161], [14.436572467], [92.039733859], [143.25073534], [9.8124879062]]",9230.609206
"[358.96424698966985, 288.9578655300448, 371.3010227114013, 46.152962285216155, 28.934196033216768, 27.296430426545943]","[2, 2, 3, 3, 3]","[1, 1, 2, 3, 3]","[[29.286063513], [29.286906022], [131.40835078], [0.11774309867], [138.2183562]]",9772.9346143
"[272.472665749046, 261.2450037973318, 272.07410651687894, 44.13225523861968, 57.36077198195669, 59.14917336829658]","[2, 2, 2, 3, 1]","[3, 3, 3, 2, 1]","[[0.14700333106], [0.14709914135], [3.3048941797], [11.163934516], [67.120560341]]",2011.4239464
"[314.8748777304828, 350.52809922622225, 321.2706537035247, 53.80189397516392, 58.476114435922774, 32.81761090551532]","[1, 1, 1, 3, 1]","[2, 2, 2, 1, 3]","[[2.3837158305], [0.12905467704], [3.9332654285], [26.217988485], [114.98150587]]",8732.3490921
"[349.06141601961616, 359.2655142421247, 385.3764544134447, 56.22321387688962, 56.768980943222275, 56.55277420167787]","[1, 1, 1, 1, 1]","[1, 3, 1, 3, 2]","[[0.49683117396], [0.0], [15.478974219], [14.581765035], [13.66721061]]",12851.526212
"[302.2299356435384, 289.4479003227746, 366.32444984812287, 59.371492601908166, 27.88335928483573, 52.81189321009541]","[2, 2, 2, 2, 3]","[1, 1, 1, 1, 2]","[[0.58902403761], [0.58907047227], [0.58913339038], [0.89135839551], [135.85339022]]",7665.7337872
"[299.66532717277863, 251.86709677059287, 385.9775197788857, 32.196990785354856, 39.14283479823897, 37.34196702883307]","[2, 2, 3, 3, 3]","[2, 2, 2, 3, 1]","[[0.32444178631], [35.921695167], [51.97967185], [95.84450502], [117.60570343]]",6733.6970712
"[384.93724292129275, 348.05028855871194, 374.5759076052235, 34.64881377174417, 58.633892076524134, 41.11696587876709]","[2, 2, 2, 1, 2]","[2, 2, 2, 3, 1]","[[2.5984115857], [0.0], [3.1802249306], [79.875234333], [107.23551775]]",13222.890846
"[346.84666561400445, 296.532401558775, 258.8333627513547, 25.232968371532213, 59.486871833573716, 26.301506136792547]","[3, 3, 3, 3, 1]","[2, 2, 2, 2, 1]","[[0.54242870636], [0.54255407573], [0.54269571962], [0.54285364556], [147.06454379]]",5561.7752948
"[304.30078865020323, 275.0621775036027, 382.65462519515165, 48.165834237534696, 54.231101113347684, 40.01273187768769]","[2, 2, 2, 3, 2]","[2, 2, 2, 1, 3]","[[1.0750098733], [1.0756506039], [22.251781839], [50.058521149], [84.546144157]]",7795.8929198
"[287.20129770340793, 373.0437803359545, 256.46539016557887, 27.839598434570938, 30.497608058318246, 26.35839829026737]","[3, 3, 3, 2, 2]","[2, 2, 2, 3, 1]","[[0.0], [0.0], [124.79511791], [142.30397523], [136.03849862]]",5851.8391753
"[362.576149227359, 319.21880287903235, 376.3781998575871, 32.91665756674211, 36.800691207622236, 31.067610153156778]","[2, 2, 3, 3, 3]","[2, 1, 3, 3, 2]","[[98.132928849], [114.56268584], [2.9091178306], [119.47489122], [0.0]]",11227.577038
"[289.049280896507, 260.3971399201842, 385.5172078601356, 43.948967755809036, 37.73732174202733, 45.220797147263156]","[2, 2, 2, 3, 2]","[3, 3, 2, 2, 1]","[[31.257421492], [31.258606575], [94.171129031], [0.0], [67.895866393]]",6715.2523245
"[270.9645316286541, 282.86764745190743, 321.11561060698466, 40.18652454264057, 49.259844555757695, 52.346690383212405]","[1, 1, 1, 1, 1]","[3, 3, 1, 1, 2]","[[16.18599791], [16.187501769], [58.042304311], [25.768696873], [45.430857529]]",4526.4257107
"[269.1962463324206, 271.49811333118976, 255.65775782745297, 57.21613204614234, 44.561484908080374, 30.225700663445757]","[3, 3, 2, 3, 3]","[1, 1, 2, 3, 3]","[[0.88253859485], [10.89325338], [65.304909567], [86.86140098], [39.083863956]]",1536.1054818
"[271.95706415614603, 252.4732162025348, 398.992295695386, 40.84342687091872, 58.79756901806029, 41.63530737274142]","[2, 2, 2, 3, 2]","[2, 2, 2, 1, 3]","[[1.1673968886], [1.1676615242], [2.7512246572], [81.03230432], [77.682649813]]",6343.0138163
"[372.6732862075523, 327.14872643991396, 361.8391052513057, 38.505311208475675, 40.673734267359656, 33.39191710767481]","[2, 2, 2, 1, 2]","[2, 2, 3, 1, 2]","[[0.033200810721], [0.033214586704], [112.55219063], [90.922533589], [81.683688651]]",11408.300315
"[388.29136195844796, 379.806947804861, 391.605304626672, 57.17457344473772, 27.453210925326545, 41.50335396654208]","[2, 2, 2, 3, 3]","[1, 1, 1, 3, 2]","[[0.8393597157], [0.83965138901], [0.83996657507], [78.240812722], [137.67291779]]",15153.646904
"[303.5868847054721, 296.5539716759934, 385.6349545538468, 29.558272392054246, 26.643181188668997, 58.87935513254127]","[2, 2, 2, 3, 1]","[3, 3, 2, 1, 2]","[[2.3812666149], [2.3775182416], [0.4086098954], [128.67485337], [140.76593102]]",8571.7002472
"[297.84226494454316, 337.95871521239013, 278.1584585557016, 58.957679864228, 50.353144865725206, 47.17595972447043]","[3, 3, 3, 1, 3]","[1, 2, 2, 3, 3]","[[4.4090141733], [12.522438176], [28.283759042], [0.30932864097], [53.936361725]]",6052.2972387
"[287.68734986718135, 278.96241218573425, 251.70554803640437, 39.840270386470024, 57.55583002631388, 58.631423138071376]","[3, 1, 3, 2, 1]","[3, 3, 1, 1, 2]","[[5.7891131902], [9.1582450531e-06], [58.201749332], [27.07386471], [10.338838989]]",2463.2876592
"[296.32292380076547, 288.22823432057925, 309.7759247047924, 56.30898347040905, 47.640108956509884, 40.546145392827654]","[2, 2, 3, 2, 3]","[3, 2, 2, 1, 3]","[[75.480059662], [51.793429581], [0.48890952781], [15.612999925], [6.8097453259]]",5264.9670036
"[257.89270908082494, 250.27383408525924, 325.2636409876462, 38.606609611089276, 50.68040403469462, 27.74902287693956]","[3, 3, 3, 1, 1]","[2, 2, 2, 3, 1]","[[5.904488236], [6.2210014053], [27.296379973], [136.42165455], [90.494041345]]",2863.9629439
"[315.4358291059269, 282.0259385889731, 308.44263111466705, 29.384610536543203, 30.867405768452716, 26.54706298313267]","[2, 2, 2, 1, 2]","[1, 1, 2, 3, 2]","[[64.077757841], [65.42533959], [116.68138331], [141.50592358], [6.5494902853]]",5455.2931487
"[307.88243311913965, 275.6646409031224, 317.31603983401055, 51.305950002910606, 37.4184126432981, 35.16963871664421]","[2, 2, 3, 3, 3]","[1, 1, 3, 3, 2]","[[18.387655241], [18.3881817], [100.14369335], [4.8887294291], [95.520114519]]",5423.0556577
"[399.1795543518525, 330.21549121762973, 337.67830947261825, 28.79266419971909, 47.794780278634505, 45.73641256856267]","[2, 2, 2, 2, 2]","[2, 2, 3, 1, 2]","[[0.0061322020749], [0.0061516311802], [60.334974547], [132.00703072], [51.615795588]]",11652.622196
"[262.7978886100393, 368.2643218537621, 358.6747925339128, 55.3129017277256, 42.88548391349403, 25.307958148761482]","[1, 1, 3, 2, 2]","[1, 1, 2, 3, 1]","[[0.093770767366], [0.12986000346], [72.394403046], [146.74733701], [19.602794938]]",8755.9641867
"[327.3118268857228, 391.84684609842157, 393.73177516654914, 26.592154220056948, 46.39003998968541, 54.75459926760324]","[1, 1, 1, 1, 1]","[3, 3, 2, 1, 1]","[[0.93582822928], [21.252216855], [57.570130858], [75.790664854], [65.524522795]]",13394.576251
"[391.26998007207794, 321.67471932504145, 255.72374764169803, 56.68250051498667, 30.04357690320692, 32.318570384384316]","[3, 3, 1, 3, 2]","[1, 1, 2, 3, 2]","[[2.6892963491], [11.343726625], [123.18860949], [117.09244727], [3.5270600558]]",7946.5989931
"[357.88730316985163, 384.9020112097171, 374.65037674724044, 46.46923549663791, 59.73426378843852, 32.167595864114496]","[1, 1, 1, 1, 2]","[2, 1, 1, 1, 3]","[[1.1240641749], [0.0084225519645], [49.466505358], [7.7602059389], [117.73106949]]",13610.246944
"[316.8631820048461, 323.13871932898735, 261.64149339174475, 56.55599967932105, 44.99661335059772, 43.19997193895123]","[3, 3, 3, 2, 3]","[1, 1, 3, 2, 3]","[[0.85988615868], [13.707526161], [0.061433166355], [63.464478825], [71.003241271]]",5540.5636045
"[294.11227530643595, 377.7091842450896, 355.79859318683486, 31.950389916548822, 26.485782901505374, 49.16038297795839]","[1, 1, 1, 2, 2]","[3, 3, 2, 1, 1]","[[22.925458289], [22.926121826], [141.76490028], [0.00023793320192], [118.64985065]]",10110.03781
"[371.0087413878955, 369.7714295878796, 271.65072555982425, 49.532253136076946, 51.164246256149596, 28.31211354525923]","[3, 3, 3, 1, 1]","[2, 2, 1, 2, 3]","[[1.4292276925], [35.186215792], [44.247912045], [0.79426090116], [134.03595084]]",9630.7136707
"[334.5037072973076, 259.876897842306, 375.4644257069673, 28.193629816123547, 57.774664994455385, 49.57143652992927]","[2, 2, 2, 1, 2]","[2, 2, 2, 1, 3]","[[0.67853414505], [0.67892139722], [8.0557115953], [134.54094581], [44.112823478]]",8060.5186209
"[396.41460317482534, 265.6475686965294, 364.5986714059493, 25.612864968887145, 46.10580866058474, 28.17388303204016]","[2, 2, 1, 1, 2]","[2, 2, 3, 1, 1]","[[29.385785241], [29.386644125], [134.62447477], [0.044051450952], [145.41352973]]",10041.460354
"[257.19388171000054, 341.1457360526875, 301.61676579706614, 58.3912619993479, 33.20489807334722, 26.90547239377838]","[1, 1, 1, 2, 1]","[2, 2, 3, 1, 3]","[[94.331886935], [19.011394215], [4.6744085426], [6.8049617421], [135.31544323]]",5366.2254165
"[298.5518806106754, 285.6757828005957, 382.40591958646144, 38.904309753393306, 57.74040525333534, 49.45279601993938]","[2, 2, 2, 1, 2]","[2, 2, 2, 3, 1]","[[0.70858967258], [0.7088442064], [8.1406519042], [44.614672831], [89.234769743]]",7984.6845057
